id,adis_visita_id,adis_especies_dispersante_id,numero,observaciones,distancia,desplazamiento,created_at,updated_at,the_geom,accuracy
3080,130,4,1,"",1,45,2011-05-20 06:47:35.163495,2011-05-20 06:47:35.163495,,
3081,130,61,2,"",1,25,2011-05-20 06:47:35.477352,2011-05-20 06:47:35.477352,,
3082,130,56,2,"",1,35,2011-05-20 06:47:35.791079,2011-05-20 06:47:35.791079,,
3083,130,56,2,"",100,35,2011-05-20 06:47:36.103868,2011-05-20 06:47:36.103868,,
3084,130,61,1,"",100,15,2011-05-20 06:47:36.416877,2011-05-20 06:47:36.416877,,
3085,130,56,1,"",155,5,2011-05-20 06:47:36.730828,2011-05-20 06:47:36.730828,,
3086,130,61,1,"",250,5,2011-05-20 06:47:37.045204,2011-05-20 06:47:37.045204,,
3087,130,21,1,"",280,15,2011-05-20 06:47:37.358133,2011-05-20 06:47:37.358133,,
3088,130,61,1,"",510,5,2011-05-20 06:47:37.67337,2011-05-20 06:47:37.67337,,
3089,130,21,1,"",536,5,2011-05-20 06:47:37.988386,2011-05-20 06:47:37.988386,,
3090,130,21,2,"",528,35,2011-05-20 06:47:38.302312,2011-05-20 06:47:38.302312,,
3091,130,61,1,"",660,5,2011-05-20 06:47:38.616047,2011-05-20 06:47:38.616047,,
3092,130,48,1,"",780,5,2011-05-20 06:47:38.931545,2011-05-20 06:47:38.931545,,
3093,130,20,1,"",790,5,2011-05-20 06:47:39.246141,2011-05-20 06:47:39.246141,,
3094,130,16,1,"",825,5,2011-05-20 06:47:39.560853,2011-05-20 06:47:39.560853,,
3095,130,61,2,"",830,15,2011-05-20 06:47:39.874294,2011-05-20 06:47:39.874294,,
3096,130,61,2,"",830,35,2011-05-20 06:47:40.188051,2011-05-20 06:47:40.188051,,
3097,130,56,2,"",840,5,2011-05-20 06:47:40.500585,2011-05-20 06:47:40.500585,,
3098,130,21,1,"",885,5,2011-05-20 06:47:40.813158,2011-05-20 06:47:40.813158,,
3099,130,61,1,"",873,5,2011-05-20 06:47:41.126394,2011-05-20 06:47:41.126394,,
3100,130,61,1,"",982,5,2011-05-20 06:47:41.439664,2011-05-20 06:47:41.439664,,
3101,130,16,1,"",1130,5,2011-05-20 06:47:41.754208,2011-05-20 06:47:41.754208,,
3102,130,61,1,"",1150,5,2011-05-20 06:47:42.06687,2011-05-20 06:47:42.06687,,
3103,130,21,1,"",1190,15,2011-05-20 06:47:42.381005,2011-05-20 06:47:42.381005,,
3104,130,56,1,"",1190,15,2011-05-20 06:47:42.695038,2011-05-20 06:47:42.695038,,
3105,130,21,1,"",1250,25,2011-05-20 06:47:43.009576,2011-05-20 06:47:43.009576,,
3106,130,66,1,"",1280,5,2011-05-20 06:47:43.324113,2011-05-20 06:47:43.324113,,
3107,130,56,1,"",1390,5,2011-05-20 06:47:43.63692,2011-05-20 06:47:43.63692,,
3108,130,38,2,"",1400,5,2011-05-20 06:47:43.948878,2011-05-20 06:47:43.948878,,
3109,130,16,1,"",1430,5,2011-05-20 06:47:44.264094,2011-05-20 06:47:44.264094,,
3110,130,21,1,"",1510,35,2011-05-20 06:47:44.577557,2011-05-20 06:47:44.577557,,
3111,130,61,1,"",1510,25,2011-05-20 06:47:44.891338,2011-05-20 06:47:44.891338,,
3112,130,61,1,"",1550,5,2011-05-20 06:47:45.205964,2011-05-20 06:47:45.205964,,
3113,130,21,1,"",1600,5,2011-05-20 06:47:45.519626,2011-05-20 06:47:45.519626,,
3114,130,56,2,"",1640,5,2011-05-20 06:47:45.834069,2011-05-20 06:47:45.834069,,
3115,130,21,1,"",1730,15,2011-05-20 06:47:46.147626,2011-05-20 06:47:46.147626,,
3116,130,56,2,"",1740,15,2011-05-20 06:47:46.461787,2011-05-20 06:47:46.461787,,
3117,130,56,2,"",1810,25,2011-05-20 06:47:46.775256,2011-05-20 06:47:46.775256,,
3118,130,21,1,"",1810,35,2011-05-20 06:47:47.088308,2011-05-20 06:47:47.088308,,
3119,130,64,1,"",1810,45,2011-05-20 06:47:47.399901,2011-05-20 06:47:47.399901,,
3120,130,21,3,"",1840,5,2011-05-20 06:47:47.714567,2011-05-20 06:47:47.714567,,
3121,130,56,1,"",1840,15,2011-05-20 06:47:48.027951,2011-05-20 06:47:48.027951,,
3122,130,56,1,"",1860,5,2011-05-20 06:47:48.342011,2011-05-20 06:47:48.342011,,
3123,130,4,1,"",1920,45,2011-05-20 06:47:48.722568,2011-05-20 06:47:48.722568,,
3124,130,56,1,"",1930,35,2011-05-20 06:47:49.036467,2011-05-20 06:47:49.036467,,
3125,130,23,1,"",1935,15,2011-05-20 06:47:49.352325,2011-05-20 06:47:49.352325,,
3126,130,56,2,"",1935,15,2011-05-20 06:47:49.666904,2011-05-20 06:47:49.666904,,
3127,130,61,2,"",1950,5,2011-05-20 06:47:49.980096,2011-05-20 06:47:49.980096,,
3128,130,56,1,"",1980,5,2011-05-20 06:47:50.295063,2011-05-20 06:47:50.295063,,
3129,130,64,1,"",2010,45,2011-05-20 06:47:50.60901,2011-05-20 06:47:50.60901,,
3130,130,61,2,"",2180,15,2011-05-20 06:47:50.922137,2011-05-20 06:47:50.922137,,
3131,130,21,1,"",2180,15,2011-05-20 06:47:51.235742,2011-05-20 06:47:51.235742,,
3132,130,61,2,"",2210,35,2011-05-20 06:47:51.548623,2011-05-20 06:47:51.548623,,
3133,130,61,1,"",2220,5,2011-05-20 06:47:51.861786,2011-05-20 06:47:51.861786,,
3134,130,61,1,"",2260,25,2011-05-20 06:47:52.175474,2011-05-20 06:47:52.175474,,
3135,131,20,1,"",3,15,2011-05-20 06:47:52.488326,2011-05-20 06:47:52.488326,,
3136,131,56,2,"",109,5,2011-05-20 06:47:52.803753,2011-05-20 06:47:52.803753,,
3137,131,21,1,"",129,45,2011-05-20 06:47:53.117082,2011-05-20 06:47:53.117082,,
3138,131,61,2,"",141,5,2011-05-20 06:47:53.431242,2011-05-20 06:47:53.431242,,
3139,131,61,1,"",141,15,2011-05-20 06:47:53.745276,2011-05-20 06:47:53.745276,,
3140,131,21,1,"",170,5,2011-05-20 06:47:54.058588,2011-05-20 06:47:54.058588,,
3141,131,21,1,"",229,25,2011-05-20 06:47:54.373438,2011-05-20 06:47:54.373438,,
3142,131,61,1,"",229,35,2011-05-20 06:47:54.687355,2011-05-20 06:47:54.687355,,
3143,131,48,1,"",291,15,2011-05-20 06:47:55.000484,2011-05-20 06:47:55.000484,,
3144,131,50,1,"",425,35,2011-05-20 06:47:55.313618,2011-05-20 06:47:55.313618,,
3145,131,61,1,"",425,35,2011-05-20 06:47:55.626761,2011-05-20 06:47:55.626761,,
3146,131,21,1,"",425,35,2011-05-20 06:47:55.940003,2011-05-20 06:47:55.940003,,
3147,131,21,2,"",538,5,2011-05-20 06:47:56.253637,2011-05-20 06:47:56.253637,,
3148,131,61,1,"",550,15,2011-05-20 06:47:56.567082,2011-05-20 06:47:56.567082,,
3149,131,21,2,"",602,25,2011-05-20 06:47:56.881815,2011-05-20 06:47:56.881815,,
3150,131,61,1,"",602,5,2011-05-20 06:47:57.195869,2011-05-20 06:47:57.195869,,
3151,131,21,1,"",784,5,2011-05-20 06:47:57.509047,2011-05-20 06:47:57.509047,,
3152,131,21,1,"",836,5,2011-05-20 06:47:57.821466,2011-05-20 06:47:57.821466,,
3153,131,61,1,"",874,5,2011-05-20 06:47:58.134676,2011-05-20 06:47:58.134676,,
3154,131,61,1,"",950,5,2011-05-20 06:47:58.448964,2011-05-20 06:47:58.448964,,
3155,131,61,2,"",978,15,2011-05-20 06:47:58.762407,2011-05-20 06:47:58.762407,,
3156,131,56,4,"",1080,5,2011-05-20 06:47:59.076866,2011-05-20 06:47:59.076866,,
3157,131,21,1,"",1080,15,2011-05-20 06:47:59.390564,2011-05-20 06:47:59.390564,,
3158,131,61,1,"",1120,5,2011-05-20 06:47:59.703929,2011-05-20 06:47:59.703929,,
3159,131,56,4,"",1120,5,2011-05-20 06:48:00.018168,2011-05-20 06:48:00.018168,,
3160,131,61,1,"",1140,35,2011-05-20 06:48:00.334078,2011-05-20 06:48:00.334078,,
3161,131,21,1,"",1170,5,2011-05-20 06:48:00.6483,2011-05-20 06:48:00.6483,,
3162,131,56,2,"",1190,35,2011-05-20 06:48:00.963747,2011-05-20 06:48:00.963747,,
3163,131,21,2,"",1220,5,2011-05-20 06:48:01.277348,2011-05-20 06:48:01.277348,,
3164,131,61,1,"",1220,5,2011-05-20 06:48:01.589652,2011-05-20 06:48:01.589652,,
3165,131,21,1,"",1330,15,2011-05-20 06:48:01.90415,2011-05-20 06:48:01.90415,,
3166,131,48,1,"",1480,25,2011-05-20 06:48:02.217728,2011-05-20 06:48:02.217728,,
3167,131,53,2,"",1510,5,2011-05-20 06:48:02.531013,2011-05-20 06:48:02.531013,,
3168,131,21,1,"",1610,45,2011-05-20 06:48:02.844522,2011-05-20 06:48:02.844522,,
3169,131,61,2,"",1700,25,2011-05-20 06:48:03.158169,2011-05-20 06:48:03.158169,,
3170,131,61,1,"",1720,25,2011-05-20 06:48:03.471971,2011-05-20 06:48:03.471971,,
3171,131,21,1,"",1770,35,2011-05-20 06:48:03.78646,2011-05-20 06:48:03.78646,,
3172,131,61,1,"",1860,15,2011-05-20 06:48:04.100074,2011-05-20 06:48:04.100074,,
3173,131,21,1,"",1900,15,2011-05-20 06:48:04.413507,2011-05-20 06:48:04.413507,,
3174,131,61,2,"",1900,15,2011-05-20 06:48:04.72627,2011-05-20 06:48:04.72627,,
3175,131,23,1,"",1930,5,2011-05-20 06:48:05.040368,2011-05-20 06:48:05.040368,,
3176,131,56,1,"",1930,5,2011-05-20 06:48:05.352412,2011-05-20 06:48:05.352412,,
3177,131,48,1,"",2220,5,2011-05-20 06:48:05.665825,2011-05-20 06:48:05.665825,,
3178,131,48,2,"",2220,45,2011-05-20 06:48:05.979284,2011-05-20 06:48:05.979284,,
3179,131,56,1,"",2220,5,2011-05-20 06:48:06.292641,2011-05-20 06:48:06.292641,,
3180,131,56,1,"",2220,35,2011-05-20 06:48:06.605291,2011-05-20 06:48:06.605291,,
3181,131,21,1,"",2240,5,2011-05-20 06:48:06.918694,2011-05-20 06:48:06.918694,,
3182,131,23,1,"",2300,5,2011-05-20 06:48:07.231925,2011-05-20 06:48:07.231925,,
3183,131,61,1,"",2300,15,2011-05-20 06:48:07.545851,2011-05-20 06:48:07.545851,,
3184,132,61,1,"",16,25,2011-05-20 06:48:07.858512,2011-05-20 06:48:07.858512,,
3185,132,50,1,"",35,25,2011-05-20 06:48:08.172625,2011-05-20 06:48:08.172625,,
3186,132,35,3,"",35,5,2011-05-20 06:48:08.486209,2011-05-20 06:48:08.486209,,
3187,132,50,1,"",145,15,2011-05-20 06:48:08.799833,2011-05-20 06:48:08.799833,,
3188,132,50,1,"",145,25,2011-05-20 06:48:09.113843,2011-05-20 06:48:09.113843,,
3189,132,35,1,"",145,15,2011-05-20 06:48:09.428322,2011-05-20 06:48:09.428322,,
3190,132,18,1,"",185,5,2011-05-20 06:48:09.742021,2011-05-20 06:48:09.742021,,
3191,132,38,1,"",185,15,2011-05-20 06:48:10.055476,2011-05-20 06:48:10.055476,,
3192,132,36,1,"",185,5,2011-05-20 06:48:10.368692,2011-05-20 06:48:10.368692,,
3193,132,38,1,"",235,25,2011-05-20 06:48:10.680687,2011-05-20 06:48:10.680687,,
3194,132,38,2,"",285,15,2011-05-20 06:48:10.995422,2011-05-20 06:48:10.995422,,
3195,132,61,2,"",285,15,2011-05-20 06:48:11.311213,2011-05-20 06:48:11.311213,,
3196,132,36,1,"",327,45,2011-05-20 06:48:11.62521,2011-05-20 06:48:11.62521,,
3197,132,50,1,"",359,35,2011-05-20 06:48:11.93867,2011-05-20 06:48:11.93867,,
3198,132,53,1,"",359,35,2011-05-20 06:48:12.253098,2011-05-20 06:48:12.253098,,
3199,132,66,1,"",444,45,2011-05-20 06:48:12.567211,2011-05-20 06:48:12.567211,,
3200,132,37,1,"",476,35,2011-05-20 06:48:12.881489,2011-05-20 06:48:12.881489,,
3201,132,16,1,"",476,25,2011-05-20 06:48:13.194715,2011-05-20 06:48:13.194715,,
3202,132,61,1,"",515,5,2011-05-20 06:48:13.50849,2011-05-20 06:48:13.50849,,
3203,132,21,1,"",674,35,2011-05-20 06:48:13.822542,2011-05-20 06:48:13.822542,,
3204,132,38,1,"",763,5,2011-05-20 06:48:14.135384,2011-05-20 06:48:14.135384,,
3205,132,56,2,"",763,25,2011-05-20 06:48:14.448964,2011-05-20 06:48:14.448964,,
3206,132,56,1,"",846,25,2011-05-20 06:48:14.763065,2011-05-20 06:48:14.763065,,
3207,132,49,1,"",846,15,2011-05-20 06:48:15.07843,2011-05-20 06:48:15.07843,,
3208,132,20,1,"",908,45,2011-05-20 06:48:15.459857,2011-05-20 06:48:15.459857,,
3209,132,61,1,"",908,25,2011-05-20 06:48:15.772742,2011-05-20 06:48:15.772742,,
3210,132,50,1,"",908,35,2011-05-20 06:48:16.08587,2011-05-20 06:48:16.08587,,
3211,132,21,2,"",1000,25,2011-05-20 06:48:16.3994,2011-05-20 06:48:16.3994,,
3212,132,50,2,"",1000,15,2011-05-20 06:48:16.712634,2011-05-20 06:48:16.712634,,
3213,132,64,2,"",1000,35,2011-05-20 06:48:17.026896,2011-05-20 06:48:17.026896,,
3214,132,56,2,"",1000,25,2011-05-20 06:48:17.341429,2011-05-20 06:48:17.341429,,
3215,132,4,2,"",1170,5,2011-05-20 06:48:17.655561,2011-05-20 06:48:17.655561,,
3216,132,53,1,"",1170,15,2011-05-20 06:48:17.968954,2011-05-20 06:48:17.968954,,
3217,132,61,1,"",1210,15,2011-05-20 06:48:18.283593,2011-05-20 06:48:18.283593,,
3218,132,16,1,"",1300,25,2011-05-20 06:48:18.595914,2011-05-20 06:48:18.595914,,
3219,132,20,1,"",1310,5,2011-05-20 06:48:18.909294,2011-05-20 06:48:18.909294,,
3220,132,61,1,"",1350,5,2011-05-20 06:48:19.222746,2011-05-20 06:48:19.222746,,
3221,132,61,1,"",1350,15,2011-05-20 06:48:19.535624,2011-05-20 06:48:19.535624,,
3222,132,64,2,"",1430,15,2011-05-20 06:48:19.849093,2011-05-20 06:48:19.849093,,
3223,132,56,1,"",1430,15,2011-05-20 06:48:20.163602,2011-05-20 06:48:20.163602,,
3224,132,21,1,"",1480,25,2011-05-20 06:48:20.477782,2011-05-20 06:48:20.477782,,
3225,132,61,1,"",1490,35,2011-05-20 06:48:20.79107,2011-05-20 06:48:20.79107,,
3226,132,21,1,"",1530,5,2011-05-20 06:48:21.104311,2011-05-20 06:48:21.104311,,
3227,132,61,1,"",1530,5,2011-05-20 06:48:21.418207,2011-05-20 06:48:21.418207,,
3228,132,64,2,"",1540,5,2011-05-20 06:48:21.733165,2011-05-20 06:48:21.733165,,
3229,132,64,3,"",1570,45,2011-05-20 06:48:22.046428,2011-05-20 06:48:22.046428,,
3230,132,21,1,"",1570,15,2011-05-20 06:48:22.360622,2011-05-20 06:48:22.360622,,
3231,132,61,1,"",1580,5,2011-05-20 06:48:22.674096,2011-05-20 06:48:22.674096,,
3232,132,21,1,"",1580,5,2011-05-20 06:48:22.988709,2011-05-20 06:48:22.988709,,
3233,132,64,3,"",1580,45,2011-05-20 06:48:23.301286,2011-05-20 06:48:23.301286,,
3234,132,47,2,"",1760,45,2011-05-20 06:48:23.614984,2011-05-20 06:48:23.614984,,
3235,132,61,1,"",1790,15,2011-05-20 06:48:23.929548,2011-05-20 06:48:23.929548,,
3236,132,21,1,"",1790,15,2011-05-20 06:48:24.24428,2011-05-20 06:48:24.24428,,
3237,132,61,1,"",1850,15,2011-05-20 06:48:24.558281,2011-05-20 06:48:24.558281,,
3238,132,61,1,"",1850,35,2011-05-20 06:48:24.871219,2011-05-20 06:48:24.871219,,
3239,132,16,1,"",1910,35,2011-05-20 06:48:25.183527,2011-05-20 06:48:25.183527,,
3240,133,16,1,"",1,35,2011-05-20 06:48:25.496744,2011-05-20 06:48:25.496744,,
3241,133,61,1,"",1,35,2011-05-20 06:48:25.811496,2011-05-20 06:48:25.811496,,
3242,133,21,3,"",1,45,2011-05-20 06:48:26.125235,2011-05-20 06:48:26.125235,,
3243,133,36,1,"",55,5,2011-05-20 06:48:26.438184,2011-05-20 06:48:26.438184,,
3244,133,50,1,"",88,5,2011-05-20 06:48:26.752807,2011-05-20 06:48:26.752807,,
3245,133,50,1,"",147,15,2011-05-20 06:48:27.066497,2011-05-20 06:48:27.066497,,
3246,133,41,1,"",156,45,2011-05-20 06:48:27.379164,2011-05-20 06:48:27.379164,,
3247,133,50,1,"",192,15,2011-05-20 06:48:27.692752,2011-05-20 06:48:27.692752,,
3248,133,50,1,"",222,5,2011-05-20 06:48:28.005077,2011-05-20 06:48:28.005077,,
3249,133,21,1,"",255,15,2011-05-20 06:48:28.31968,2011-05-20 06:48:28.31968,,
3250,133,21,1,"",270,5,2011-05-20 06:48:28.633091,2011-05-20 06:48:28.633091,,
3251,133,50,1,"",275,35,2011-05-20 06:48:28.946229,2011-05-20 06:48:28.946229,,
3252,133,50,1,"",353,25,2011-05-20 06:48:29.259964,2011-05-20 06:48:29.259964,,
3253,133,61,1,"",464,5,2011-05-20 06:48:29.572735,2011-05-20 06:48:29.572735,,
3254,133,50,1,"",470,25,2011-05-20 06:48:29.885772,2011-05-20 06:48:29.885772,,
3255,133,4,1,"",565,15,2011-05-20 06:48:30.198488,2011-05-20 06:48:30.198488,,
3256,133,61,1,"",627,35,2011-05-20 06:48:30.511002,2011-05-20 06:48:30.511002,,
3257,133,36,1,"",650,25,2011-05-20 06:48:30.825502,2011-05-20 06:48:30.825502,,
3258,133,21,1,"",708,35,2011-05-20 06:48:31.139256,2011-05-20 06:48:31.139256,,
3259,133,20,1,"",850,5,2011-05-20 06:48:31.452801,2011-05-20 06:48:31.452801,,
3260,133,64,1,"",850,5,2011-05-20 06:48:31.766131,2011-05-20 06:48:31.766131,,
3261,133,50,2,"",850,5,2011-05-20 06:48:32.0793,2011-05-20 06:48:32.0793,,
3262,133,61,1,"",965,45,2011-05-20 06:48:32.394615,2011-05-20 06:48:32.394615,,
3263,133,48,2,"",1000,45,2011-05-20 06:48:32.709262,2011-05-20 06:48:32.709262,,
3264,133,61,1,"",1910,5,2011-05-20 06:48:33.024776,2011-05-20 06:48:33.024776,,
3265,134,61,2,"",153,5,2011-05-20 06:48:33.339252,2011-05-20 06:48:33.339252,,
3266,134,38,1,"",245,15,2011-05-20 06:48:33.653146,2011-05-20 06:48:33.653146,,
3267,134,65,1,"",337,35,2011-05-20 06:48:33.968063,2011-05-20 06:48:33.968063,,
3268,134,49,1,"",371,25,2011-05-20 06:48:34.283113,2011-05-20 06:48:34.283113,,
3269,134,38,1,"",371,5,2011-05-20 06:48:34.596148,2011-05-20 06:48:34.596148,,
3270,134,38,1,"",435,15,2011-05-20 06:48:34.910236,2011-05-20 06:48:34.910236,,
3271,134,12,1,"",435,15,2011-05-20 06:48:35.223387,2011-05-20 06:48:35.223387,,
3272,134,38,2,"",450,5,2011-05-20 06:48:35.536095,2011-05-20 06:48:35.536095,,
3273,134,38,1,"",480,25,2011-05-20 06:48:35.850425,2011-05-20 06:48:35.850425,,
3274,134,50,1,"",480,5,2011-05-20 06:48:36.16435,2011-05-20 06:48:36.16435,,
3275,134,38,1,"",700,15,2011-05-20 06:48:36.480087,2011-05-20 06:48:36.480087,,
3276,134,61,1,"",710,35,2011-05-20 06:48:36.79296,2011-05-20 06:48:36.79296,,
3277,134,61,1,"",785,15,2011-05-20 06:48:37.107105,2011-05-20 06:48:37.107105,,
3278,134,38,1,"",785,15,2011-05-20 06:48:37.42077,2011-05-20 06:48:37.42077,,
3279,134,38,1,"",822,15,2011-05-20 06:48:37.734996,2011-05-20 06:48:37.734996,,
3280,134,49,1,"",975,25,2011-05-20 06:48:38.047994,2011-05-20 06:48:38.047994,,
3281,134,38,2,"",975,5,2011-05-20 06:48:38.362187,2011-05-20 06:48:38.362187,,
3282,134,50,1,"",975,5,2011-05-20 06:48:38.675098,2011-05-20 06:48:38.675098,,
3283,134,37,1,"",975,5,2011-05-20 06:48:38.990059,2011-05-20 06:48:38.990059,,
3284,134,71,1,"",975,5,2011-05-20 06:48:39.303539,2011-05-20 06:48:39.303539,,
3285,134,38,1,"",1027,5,2011-05-20 06:48:39.617652,2011-05-20 06:48:39.617652,,
3286,134,50,1,"",1045,5,2011-05-20 06:48:39.931373,2011-05-20 06:48:39.931373,,
3287,134,38,1,"",1045,5,2011-05-20 06:48:40.243981,2011-05-20 06:48:40.243981,,
3288,134,38,1,"",1110,5,2011-05-20 06:48:40.557261,2011-05-20 06:48:40.557261,,
3289,134,18,1,"",1140,15,2011-05-20 06:48:40.870955,2011-05-20 06:48:40.870955,,
3290,134,61,1,"",1215,5,2011-05-20 06:48:41.184062,2011-05-20 06:48:41.184062,,
3291,134,38,1,"",1235,5,2011-05-20 06:48:41.496388,2011-05-20 06:48:41.496388,,
3292,134,41,1,"",1405,45,2011-05-20 06:48:41.810169,2011-05-20 06:48:41.810169,,
3293,134,16,1,"",1405,45,2011-05-20 06:48:42.191741,2011-05-20 06:48:42.191741,,
3294,134,40,1,"",1365,5,2011-05-20 06:48:42.504789,2011-05-20 06:48:42.504789,,
3295,134,18,1,"",1470,45,2011-05-20 06:48:42.817796,2011-05-20 06:48:42.817796,,
3296,134,50,1,"",1497,45,2011-05-20 06:48:43.132076,2011-05-20 06:48:43.132076,,
3297,134,41,1,"",1535,45,2011-05-20 06:48:43.446793,2011-05-20 06:48:43.446793,,
3298,134,38,1,"",1598,5,2011-05-20 06:48:43.761231,2011-05-20 06:48:43.761231,,
3299,134,18,1,"",1725,45,2011-05-20 06:48:44.075626,2011-05-20 06:48:44.075626,,
3300,134,50,1,"",1750,5,2011-05-20 06:48:44.390028,2011-05-20 06:48:44.390028,,
3301,134,61,1,"",1750,5,2011-05-20 06:48:44.7038,2011-05-20 06:48:44.7038,,
3302,134,40,1,"",1770,5,2011-05-20 06:48:45.017478,2011-05-20 06:48:45.017478,,
3303,134,38,2,"",1795,25,2011-05-20 06:48:45.331264,2011-05-20 06:48:45.331264,,
3304,134,41,1,"",1855,45,2011-05-20 06:48:45.642738,2011-05-20 06:48:45.642738,,
3305,134,18,1,"",1855,25,2011-05-20 06:48:45.954759,2011-05-20 06:48:45.954759,,
3306,134,16,1,"",1960,45,2011-05-20 06:48:46.270355,2011-05-20 06:48:46.270355,,
3307,134,38,2,"",2070,5,2011-05-20 06:48:46.583422,2011-05-20 06:48:46.583422,,
3308,134,37,1,"",2070,35,2011-05-20 06:48:46.897029,2011-05-20 06:48:46.897029,,
3309,134,4,1,"",2070,35,2011-05-20 06:48:47.209933,2011-05-20 06:48:47.209933,,
3310,134,18,1,"",2070,35,2011-05-20 06:48:47.522237,2011-05-20 06:48:47.522237,,
3311,134,41,1,"",2090,35,2011-05-20 06:48:47.834839,2011-05-20 06:48:47.834839,,
3312,134,38,2,"",2110,5,2011-05-20 06:48:48.147424,2011-05-20 06:48:48.147424,,
3313,134,41,1,"",2110,25,2011-05-20 06:48:48.461436,2011-05-20 06:48:48.461436,,
3314,134,36,1,"",2140,5,2011-05-20 06:48:48.775681,2011-05-20 06:48:48.775681,,
3315,134,38,1,"",2270,5,2011-05-20 06:48:49.089818,2011-05-20 06:48:49.089818,,
3316,134,65,1,"",2270,45,2011-05-20 06:48:49.403353,2011-05-20 06:48:49.403353,,
3317,134,41,1,"",2270,35,2011-05-20 06:48:49.717744,2011-05-20 06:48:49.717744,,
3318,134,38,1,"",2270,5,2011-05-20 06:48:50.032645,2011-05-20 06:48:50.032645,,
3319,134,36,1,"",2290,5,2011-05-20 06:48:50.345791,2011-05-20 06:48:50.345791,,
3320,134,16,1,"",2310,25,2011-05-20 06:48:50.659227,2011-05-20 06:48:50.659227,,
3321,134,49,1,"",2320,15,2011-05-20 06:48:50.971507,2011-05-20 06:48:50.971507,,
3322,134,16,1,"",2360,45,2011-05-20 06:48:51.28484,2011-05-20 06:48:51.28484,,
3323,134,50,1,"",2400,5,2011-05-20 06:48:51.597204,2011-05-20 06:48:51.597204,,
3324,134,41,1,"",2380,45,2011-05-20 06:48:51.9116,2011-05-20 06:48:51.9116,,
3325,134,38,1,"",2430,25,2011-05-20 06:48:52.225609,2011-05-20 06:48:52.225609,,
3326,134,38,1,"",2360,15,2011-05-20 06:48:52.541627,2011-05-20 06:48:52.541627,,
3327,134,50,1,"",2380,35,2011-05-20 06:48:52.854672,2011-05-20 06:48:52.854672,,
3328,134,49,1,"",2420,5,2011-05-20 06:48:53.168254,2011-05-20 06:48:53.168254,,
3329,134,38,1,"",2480,15,2011-05-20 06:48:53.481095,2011-05-20 06:48:53.481095,,
3330,134,41,1,"",2480,25,2011-05-20 06:48:53.794406,2011-05-20 06:48:53.794406,,
3331,134,38,1,"",2480,15,2011-05-20 06:48:54.107858,2011-05-20 06:48:54.107858,,
3332,135,50,1,"",1,5,2011-05-20 06:48:54.42357,2011-05-20 06:48:54.42357,,
3333,135,50,1,"",1,25,2011-05-20 06:48:54.737539,2011-05-20 06:48:54.737539,,
3334,135,38,1,"",160,5,2011-05-20 06:48:55.051126,2011-05-20 06:48:55.051126,,
3335,135,65,1,"",160,25,2011-05-20 06:48:55.364051,2011-05-20 06:48:55.364051,,
3336,135,50,4,"",160,15,2011-05-20 06:48:55.678284,2011-05-20 06:48:55.678284,,
3337,135,38,1,"",257,15,2011-05-20 06:48:55.991554,2011-05-20 06:48:55.991554,,
3338,135,38,1,"",267,5,2011-05-20 06:48:56.305943,2011-05-20 06:48:56.305943,,
3339,135,38,1,"",337,15,2011-05-20 06:48:56.620906,2011-05-20 06:48:56.620906,,
3340,135,12,1,"",377,5,2011-05-20 06:48:56.935831,2011-05-20 06:48:56.935831,,
3341,135,38,1,"",750,5,2011-05-20 06:48:57.249702,2011-05-20 06:48:57.249702,,
3342,135,61,1,"",800,15,2011-05-20 06:48:57.564705,2011-05-20 06:48:57.564705,,
3343,135,38,1,"",800,5,2011-05-20 06:48:57.878568,2011-05-20 06:48:57.878568,,
3344,135,65,2,"",800,5,2011-05-20 06:48:58.190747,2011-05-20 06:48:58.190747,,
3345,135,61,1,"",836,5,2011-05-20 06:48:58.504442,2011-05-20 06:48:58.504442,,
3346,135,49,1,"",840,45,2011-05-20 06:48:58.819261,2011-05-20 06:48:58.819261,,
3347,135,38,1,"",910,35,2011-05-20 06:48:59.132907,2011-05-20 06:48:59.132907,,
3348,135,41,3,"",990,15,2011-05-20 06:48:59.446369,2011-05-20 06:48:59.446369,,
3349,135,38,2,"",1010,5,2011-05-20 06:48:59.759517,2011-05-20 06:48:59.759517,,
3350,135,38,4,"",1060,5,2011-05-20 06:49:00.073485,2011-05-20 06:49:00.073485,,
3351,135,38,3,"",1160,35,2011-05-20 06:49:00.386911,2011-05-20 06:49:00.386911,,
3352,135,49,2,"",1160,45,2011-05-20 06:49:00.701886,2011-05-20 06:49:00.701886,,
3353,135,38,1,"",1260,5,2011-05-20 06:49:01.015178,2011-05-20 06:49:01.015178,,
3354,135,41,1,"",1260,45,2011-05-20 06:49:01.32825,2011-05-20 06:49:01.32825,,
3355,135,38,1,"",1380,5,2011-05-20 06:49:01.642338,2011-05-20 06:49:01.642338,,
3356,135,40,1,"",1380,15,2011-05-20 06:49:01.955399,2011-05-20 06:49:01.955399,,
3357,135,38,1,"",1430,5,2011-05-20 06:49:02.268938,2011-05-20 06:49:02.268938,,
3358,135,41,1,"",1470,5,2011-05-20 06:49:02.581805,2011-05-20 06:49:02.581805,,
3359,135,50,2,"",1530,25,2011-05-20 06:49:02.896264,2011-05-20 06:49:02.896264,,
3360,135,38,1,"",1530,25,2011-05-20 06:49:03.209197,2011-05-20 06:49:03.209197,,
