id,adis_transecto_id,fechai,fechaf,dicc_viento_id,dicc_nube_id,niebla,created_at,updated_at
1041,15,2014-08-07 08:15:00,2014-08-07 09:25:00,,,f,2014-12-28 20:09:11.236767,2014-12-28 20:09:11.236767
1042,2,2014-08-14 07:55:00,2014-08-14 08:40:00,,,f,2015-01-19 10:26:28.934152,2015-01-19 10:26:28.934152
1043,17,2014-08-20 08:15:00,2014-08-20 09:15:00,,,f,2015-01-19 10:43:11.388529,2015-01-19 10:43:11.388529
1044,9,2014-03-27 08:55:00,2014-03-27 11:00:00,2,16,f,2015-01-19 10:46:59.785558,2015-01-19 10:46:59.785558
1045,6,2014-08-26 07:00:00,2014-08-26 08:05:00,,,f,2015-01-19 11:02:04.086956,2015-01-19 11:02:04.086956
1046,3,2014-11-10 08:25:00,2014-11-10 09:25:00,2,16,f,2015-01-19 11:02:31.274502,2015-01-19 11:02:31.274502
1047,11,2014-11-20 09:00:00,2014-11-20 10:00:00,2,16,f,2015-01-19 11:08:27.872451,2015-01-19 11:08:27.872451
1048,4,2014-08-28 07:20:00,2014-08-28 08:30:00,,,f,2015-01-19 11:20:38.443378,2015-01-19 11:20:38.443378
1049,2,2014-12-11 09:00:00,2014-12-11 10:00:00,2,16,f,2015-01-19 11:24:40.646696,2015-01-19 11:24:40.646696
1050,10,2014-12-12 09:20:00,2014-12-12 10:30:00,2,16,f,2015-01-19 11:40:32.482841,2015-01-19 11:40:32.482841
1051,3,2014-08-18 07:00:00,2014-08-18 08:15:00,,,f,2015-01-19 11:48:15.578863,2015-01-19 11:48:15.578863
1052,6,2014-12-16 08:40:00,2014-12-16 09:45:00,2,16,f,2015-01-19 11:52:53.094444,2015-01-19 11:52:53.094444
1053,6,2014-05-08 07:10:00,2014-05-08 08:35:00,2,16,f,2015-01-19 12:11:07.921353,2015-01-19 12:11:07.921353
1054,9,2014-08-29 08:15:00,2014-08-29 10:00:00,,,f,2015-01-19 12:11:19.508318,2015-01-19 12:11:19.508318
1055,2,2014-05-10 07:10:00,2014-05-10 08:40:00,2,16,f,2015-01-19 12:58:39.571409,2015-01-19 12:58:39.571409
1056,10,2014-09-29 08:30:00,2014-09-29 09:45:00,2,18,f,2015-01-19 13:33:04.705964,2015-01-19 13:33:04.705964
1057,16,2014-09-09 08:00:00,2014-09-09 09:00:00,,,f,2015-01-21 18:40:43.00489,2015-01-21 18:40:43.00489
1058,2,2014-09-13 07:50:00,2014-09-13 09:05:00,,,f,2015-01-21 19:20:39.233874,2015-01-21 19:20:39.233874
1059,9,2014-09-17 07:25:00,2014-09-17 09:00:00,,,f,2015-01-27 16:03:58.744238,2015-01-27 16:03:58.744238
1060,5,2014-09-24 08:00:00,2014-09-24 09:05:00,,,f,2015-01-27 16:39:33.666935,2015-01-27 16:39:33.666935
1061,4,2014-09-25 07:35:00,2014-09-25 09:00:00,,,f,2015-01-27 17:09:28.873066,2015-01-27 17:09:28.873066
1062,17,2014-09-29 08:05:00,2014-09-29 09:15:00,,,f,2015-01-27 17:13:40.019749,2015-01-27 17:13:40.019749
1063,7,2014-09-30 07:45:00,2014-09-30 10:15:00,,,f,2015-01-27 17:39:52.059479,2015-01-27 17:39:52.059479
1064,6,2014-09-30 06:30:00,2014-09-30 08:05:00,,,f,2015-01-27 17:56:02.410161,2015-01-27 17:56:02.410161
1065,3,2014-10-02 07:05:00,2014-10-02 09:25:00,,,f,2015-01-27 18:24:17.196202,2015-01-27 18:24:17.196202
1066,16,2014-10-07 07:05:00,2014-10-07 08:00:00,,,f,2015-01-27 18:27:52.974273,2015-01-27 18:27:52.974273
1067,5,2014-10-09 08:15:00,2014-10-09 09:35:00,,,f,2015-01-27 18:42:12.078921,2015-01-27 18:42:12.078921
1068,7,2014-10-17 06:45:00,2014-10-17 08:45:00,,,f,2015-01-27 18:58:11.400537,2015-01-27 18:58:11.400537
1069,15,2014-10-08 07:35:00,2014-10-08 08:30:00,,,f,2015-01-27 19:00:59.083614,2015-01-27 19:00:59.083614
1070,17,2014-10-20 07:50:00,2014-10-20 09:30:00,,,f,2015-01-27 19:28:15.15285,2015-01-27 19:28:15.15285
1071,8,2014-10-23 06:50:00,2014-10-23 08:30:00,4,16,f,2015-01-27 19:33:45.163113,2015-01-27 19:33:45.163113
1072,9,2014-10-27 08:55:00,2014-10-27 10:20:00,,,f,2015-01-27 19:50:13.062889,2015-01-27 19:50:13.062889
1073,11,2014-10-31 08:05:00,2014-10-31 09:35:00,,,f,2015-01-27 19:55:46.732505,2015-01-27 19:55:46.732505
1074,6,2014-11-10 08:30:00,2014-11-10 10:35:00,,,f,2015-01-27 20:02:34.620855,2015-01-27 20:02:34.620855
1077,16,2014-11-25 07:55:00,2014-11-25 09:10:00,,,f,2015-01-28 13:39:19.913051,2015-01-28 13:39:19.913051
1078,4,2014-04-10 08:00:00,2014-04-10 10:00:00,2,16,f,2015-01-30 18:42:27.317782,2015-01-30 18:42:27.317782
1079,7,2014-04-25 08:00:00,2014-04-25 10:00:00,2,16,f,2015-01-30 19:19:40.259114,2015-01-30 19:19:40.259114
1080,11,2014-05-15 07:55:00,2014-05-15 09:50:00,2,16,f,2015-01-30 19:31:55.231993,2015-01-30 19:31:55.231993
1081,6,2014-06-10 07:10:00,2014-06-10 09:00:00,2,16,f,2015-01-30 19:50:57.852942,2015-01-30 19:50:57.852942
1082,8,2014-06-27 08:03:00,2014-06-27 09:50:00,2,16,f,2015-01-30 20:02:12.502411,2015-01-30 20:02:12.502411
1083,2,2014-06-05 07:45:00,2014-06-05 09:45:00,2,16,f,2015-01-31 20:16:54.403716,2015-01-31 20:16:54.403716
1084,2,2014-11-24 09:00:00,2014-11-24 10:25:00,,,f,2015-02-02 09:11:37.788096,2015-02-02 09:11:37.788096
1085,17,2014-11-26 08:25:00,2014-11-26 09:30:00,,,f,2015-02-02 09:14:25.780107,2015-02-02 09:14:25.780107
1086,5,2014-12-02 08:15:00,2014-12-02 09:50:00,,,f,2015-02-02 10:59:55.747767,2015-02-02 10:59:55.747767
1087,3,2014-12-03 08:55:00,2014-12-03 09:48:00,,,f,2015-02-02 11:25:23.732949,2015-02-02 11:25:23.732949
1088,9,2014-12-09 09:10:00,2014-12-09 10:50:00,,,f,2015-02-02 11:44:52.898824,2015-02-02 11:44:52.898824
1089,11,2014-12-11 09:15:00,2014-12-11 10:40:00,,,f,2015-02-02 12:02:13.012003,2015-02-02 12:02:13.012003
1090,8,2014-08-19 07:35:00,2014-08-19 08:40:00,,,f,2015-02-02 12:13:57.389649,2015-02-02 12:13:57.389649
1091,3,2014-05-31 07:50:00,2014-05-31 09:05:00,2,16,f,2015-02-02 18:27:28.669105,2015-02-02 18:27:28.669105
1092,10,2014-07-08 08:30:00,2014-07-08 10:00:00,2,16,f,2015-02-02 18:40:22.863445,2015-02-02 18:40:22.863445
1093,5,2014-07-10 07:30:00,2014-07-10 09:15:00,2,16,f,2015-02-02 18:58:58.054262,2015-02-02 18:58:58.054262
1094,9,2014-07-24 07:47:00,2014-07-24 09:47:00,2,16,f,2015-02-02 19:13:43.902036,2015-02-02 19:13:43.902036
1095,7,2014-08-04 07:00:00,2014-08-04 09:00:00,4,16,f,2015-02-02 19:44:02.978588,2015-02-02 19:44:02.978588
1096,5,2014-08-12 07:35:00,2014-08-12 09:30:00,2,16,f,2015-02-02 20:04:01.292707,2015-02-02 20:04:01.292707
1097,3,2014-09-12 07:30:00,2014-09-11 09:35:00,2,19,f,2015-02-02 20:21:30.65294,2015-02-02 20:21:30.65294
1098,8,2014-09-25 07:15:00,2014-09-25 09:00:00,3,16,f,2015-02-03 12:50:32.281876,2015-02-03 12:50:32.281876
1099,11,2014-09-26 07:40:00,2014-09-26 09:00:00,2,16,f,2015-02-03 13:45:40.98101,2015-02-03 13:45:40.98101
1100,2,2014-10-07 08:00:00,2014-10-07 09:55:00,,,f,2015-02-03 18:49:42.575822,2015-02-03 18:49:42.575822
1101,10,2014-10-20 08:10:00,2014-10-20 09:40:00,,,f,2015-02-03 18:57:08.541442,2015-02-03 18:57:08.541442
1102,6,2014-10-24 07:20:00,2014-10-24 09:45:00,,,f,2015-02-03 19:39:59.421927,2015-02-03 19:39:59.421927
1103,4,2014-10-28 08:10:00,2014-10-28 10:42:00,,,f,2015-02-03 20:06:22.874292,2015-02-03 20:06:22.874292
1104,5,2014-11-13 09:08:00,2014-11-13 10:50:00,,20,f,2015-02-09 09:27:47.941441,2015-02-09 09:27:47.941441
1105,9,2014-11-26 08:45:00,2014-11-26 10:40:00,,,f,2015-02-09 10:46:01.256881,2015-02-09 10:46:01.256881
1106,4,2014-12-03 09:00:00,2014-12-03 10:54:00,,,f,2015-02-09 11:06:05.511845,2015-02-09 11:06:05.511845
1107,7,2014-12-11 08:45:00,2014-12-11 10:45:00,,,f,2015-02-09 11:21:53.941545,2015-02-09 11:21:53.941545
1108,3,2015-02-27 08:46:00,2015-02-27 10:15:00,2,16,f,2015-04-22 12:26:41.007317,2015-04-22 12:26:41.007317
1109,7,2015-04-27 07:45:00,2015-04-27 10:00:00,2,20,t,2015-04-27 12:22:34.001343,2015-04-27 12:22:34.001343
1110,6,2015-03-20 08:35:00,2015-03-20 10:26:00,2,18,f,2015-04-29 14:29:14.930954,2015-04-29 14:29:14.930954
1111,10,2015-03-30 07:55:00,2015-03-30 09:15:00,3,16,f,2015-04-29 14:35:51.74422,2015-04-29 14:35:51.74422
1112,2,2015-02-26 09:15:00,2015-02-26 11:00:00,2,16,f,2015-04-29 14:50:45.769678,2015-04-29 14:50:45.769678
1113,2,2015-03-26 09:15:00,2015-03-26 11:10:00,3,18,f,2015-04-29 15:33:36.391022,2015-04-29 15:33:36.391022
1114,12,2014-01-18 07:50:00,2014-01-18 09:00:00,2,16,f,2015-05-26 09:28:44.43268,2015-05-26 09:28:44.43268
1115,12,2014-02-15 08:10:00,2014-02-15 09:50:00,2,16,f,2015-05-26 10:20:49.322839,2015-05-26 10:20:49.322839
1116,12,2014-03-10 08:00:00,2014-03-10 10:00:00,2,16,f,2015-05-26 10:43:45.457018,2015-05-26 10:43:45.457018
1117,12,2014-04-10 06:30:00,2014-04-10 09:00:00,2,16,f,2015-05-26 11:26:49.019549,2015-05-26 11:26:49.019549
1118,12,2014-08-08 06:30:00,2014-08-08 08:20:00,3,16,f,2015-05-26 11:58:48.489079,2015-05-26 11:58:48.489079
1119,12,2014-06-10 06:30:00,2014-06-10 08:50:00,2,16,f,2015-05-26 12:14:29.21041,2015-05-26 12:14:29.21041
1120,12,2014-07-12 06:30:00,2014-07-12 08:40:00,3,16,f,2015-05-26 12:46:18.984807,2015-05-26 12:46:18.984807
1121,12,2014-08-18 06:50:00,2015-05-26 09:00:00,2,16,f,2015-05-26 13:04:47.497553,2015-05-26 13:04:47.497553
1122,12,2014-11-20 07:50:00,2014-11-20 09:00:00,3,16,f,2015-05-26 13:16:24.116062,2015-05-26 13:16:24.116062
1123,12,2014-12-06 08:00:00,2014-12-06 09:20:00,4,16,f,2015-05-26 13:24:53.417182,2015-05-26 13:24:53.417182
1124,14,2014-03-12 08:20:00,2013-03-12 09:40:00,3,16,f,2015-05-26 13:56:43.800956,2015-05-26 13:56:43.800956
1125,14,2014-04-15 06:20:00,2014-04-15 08:50:00,5,,f,2015-05-26 14:07:20.648349,2015-05-26 14:07:20.648349
1126,14,2014-05-12 06:40:00,2014-05-12 08:10:00,3,16,f,2015-05-26 14:19:48.545107,2015-05-26 14:19:48.545107
1127,14,2014-06-09 07:20:00,2014-06-09 09:00:00,5,16,f,2015-06-01 09:13:48.670346,2015-06-01 09:13:48.670346
1128,14,2014-07-10 07:10:00,2014-07-10 08:40:00,2,16,f,2015-06-01 09:36:40.964676,2015-06-01 09:36:40.964676
1129,14,2014-08-17 07:00:00,2014-08-17 08:40:00,2,16,f,2015-06-01 09:52:08.451585,2015-06-01 09:52:08.451585
1130,14,2014-11-18 08:00:00,2014-11-18 09:40:00,4,16,f,2015-06-01 10:00:27.430185,2015-06-01 10:00:27.430185
1131,13,2014-03-15 08:00:00,2014-03-15 10:00:00,5,16,f,2015-06-01 10:39:13.413941,2015-06-01 10:39:13.413941
1132,6,2015-02-27 08:00:00,2015-02-27 09:40:00,,,f,2015-06-01 11:03:44.569342,2015-06-01 11:03:44.569342
1133,13,2014-04-18 07:20:00,2014-04-18 09:10:00,4,16,f,2015-06-01 11:11:21.485875,2015-06-01 11:11:21.485875
1134,13,2014-05-10 07:30:00,2014-05-10 09:40:00,2,16,f,2015-06-01 12:00:36.006448,2015-06-01 12:00:36.006448
1135,13,2014-06-08 07:10:00,2014-06-08 09:20:00,2,16,f,2015-06-01 12:33:22.840189,2015-06-01 12:33:22.840189
1136,13,2014-07-15 06:30:00,2014-07-15 08:40:00,4,16,f,2015-06-01 12:49:48.458179,2015-06-01 12:49:48.458179
1137,13,2014-08-19 06:50:00,2014-08-19 08:00:00,2,16,f,2015-06-01 12:59:57.459362,2015-06-01 12:59:57.459362
1138,13,2014-11-19 08:00:00,2014-11-19 09:00:00,4,16,f,2015-06-01 13:08:40.199782,2015-06-01 13:08:40.199782
1139,13,2014-12-05 08:20:00,2014-12-05 09:10:00,4,16,f,2015-06-01 13:18:22.610413,2015-06-01 13:18:22.610413
1140,11,2015-03-09 08:00:00,2015-03-09 09:45:00,,,f,2015-06-04 14:10:52.908058,2015-06-04 14:10:52.908058
1141,3,2015-03-23 08:45:00,2015-03-23 10:36:00,,,f,2015-06-04 14:25:15.472082,2015-06-04 14:25:15.472082
1142,2,2015-04-13 07:20:00,2015-04-13 08:55:00,,,f,2015-06-04 15:20:55.864197,2015-06-04 15:20:55.864197
1143,6,2015-04-17 07:20:00,2015-04-17 09:28:00,,,f,2015-06-04 15:53:59.012938,2015-06-04 15:53:59.012938
1144,10,2015-04-22 07:42:00,2015-04-22 09:16:00,,,f,2015-06-04 16:24:44.534071,2015-06-04 16:24:44.534071
1145,17,2015-04-30 07:25:00,2015-04-30 08:20:00,,,f,2015-06-04 16:30:27.704915,2015-06-04 16:30:27.704915
1146,16,2015-05-17 07:05:00,2015-05-17 08:43:00,,,f,2015-06-04 16:44:02.000126,2015-06-04 16:44:02.000126
1147,9,2015-05-20 08:00:00,2015-05-20 10:40:00,,,f,2015-06-04 17:19:58.419626,2015-06-04 17:19:58.419626
1148,5,2015-05-22 07:50:00,2015-05-22 09:50:00,,,f,2015-06-04 17:54:14.928587,2015-06-04 17:54:14.928587
1149,4,2015-06-03 07:10:00,2015-06-03 09:15:00,,,f,2015-06-04 18:31:48.274208,2015-06-04 18:31:48.274208
1150,4,2015-04-29 08:00:00,2015-04-29 09:53:00,,,f,2015-06-05 14:15:01.267072,2015-06-05 14:15:01.267072
1151,7,2015-05-20 07:30:00,2015-05-20 09:30:00,,,f,2015-06-05 14:40:25.95203,2015-06-05 14:40:25.95203
1152,2,2015-05-21 07:45:00,2015-05-21 09:10:00,,,f,2015-06-05 14:51:48.401687,2015-06-05 14:51:48.401687
1153,3,2015-04-15 08:00:00,2015-04-15 09:00:00,5,16,f,2015-06-05 15:18:14.265136,2015-06-05 15:18:14.265136
1154,9,2015-04-28 08:00:00,2015-04-28 10:00:00,2,16,f,2015-06-05 15:48:45.995426,2015-06-05 15:48:45.995426
1155,6,2015-05-22 07:45:00,2015-05-22 09:00:00,,,f,2015-08-13 10:23:16.467373,2015-08-13 10:23:16.467373
1156,10,2015-05-26 08:00:00,2015-05-26 09:00:00,,,f,2015-08-13 10:35:52.380746,2015-08-13 10:35:52.380746
1157,17,2015-05-29 08:05:00,2015-05-29 09:05:00,,,f,2015-08-13 10:42:47.279458,2015-08-13 10:42:47.279458
1158,3,2015-06-02 07:50:00,2015-06-02 09:50:00,,,f,2015-08-13 10:56:04.88705,2015-08-13 10:56:04.88705
1159,7,2015-06-16 07:07:00,2015-06-16 09:12:00,,,f,2015-08-13 11:43:21.985024,2015-08-13 11:43:21.985024
1160,15,2015-06-29 07:20:00,2015-06-29 08:35:00,,,f,2015-08-14 07:09:40.361081,2015-08-14 07:09:40.361081
1161,10,2015-07-03 08:10:00,2015-07-03 09:35:00,,,f,2015-09-03 14:48:45.184205,2015-09-03 14:48:45.184205
1162,11,2015-07-09 08:05:00,2015-07-09 09:50:00,,,f,2015-09-03 15:15:09.996594,2015-09-03 15:15:09.996594
1163,3,2015-07-13 07:20:00,2015-07-13 09:43:00,,,f,2015-09-03 16:02:57.851665,2015-09-03 16:02:57.851665
1164,6,2015-07-15 07:20:00,2015-07-15 09:25:00,,,f,2015-09-03 17:05:33.054556,2015-09-03 17:05:33.054556
1165,2,2015-08-04 07:00:00,2015-08-04 08:50:00,,,f,2015-09-03 17:27:08.886278,2015-09-03 17:27:08.886278
1166,6,2015-08-05 07:00:00,2015-08-05 09:00:00,,,f,2015-09-03 17:51:38.242634,2015-09-03 17:51:38.242634
1167,17,2015-08-10 07:50:00,2015-08-10 08:50:00,,,f,2015-09-03 18:08:50.014869,2015-09-03 18:08:50.014869
1168,16,2015-08-12 07:15:00,2015-08-12 08:55:00,,,f,2015-09-03 18:22:42.123349,2015-09-03 18:22:42.123349
1169,3,2015-05-20 07:45:00,2015-05-20 09:10:00,,,f,2015-09-07 14:27:58.587818,2015-09-07 14:27:58.587818
1170,16,2015-07-20 07:12:00,2015-07-20 08:40:00,,,f,2015-09-07 14:36:57.665518,2015-09-07 14:36:57.665518
1171,9,2015-07-29 07:40:00,2015-07-29 08:50:00,,,f,2015-09-07 16:35:29.344349,2015-09-07 16:35:29.344349
1172,5,2015-07-31 07:10:00,2015-07-31 09:35:00,,,f,2015-09-07 16:45:36.856658,2015-09-07 16:45:36.856658
1173,3,2015-08-04 07:45:00,2015-08-04 09:15:00,,,f,2015-09-07 17:03:58.339445,2015-09-07 17:03:58.339445
1174,11,2015-08-09 07:40:00,2015-08-09 08:45:00,,,f,2015-09-07 17:16:03.94776,2015-09-07 17:16:03.94776
1175,15,2015-08-14 08:00:00,2015-08-14 10:15:00,,,f,2015-09-07 17:19:43.088511,2015-09-07 17:19:43.088511
1176,7,2015-08-20 06:37:00,2015-08-20 08:15:00,,,f,2015-09-07 17:25:07.987234,2015-09-07 17:25:07.987234
1177,8,2015-08-30 07:25:00,2015-08-30 09:00:00,,,f,2015-09-07 17:30:52.802528,2015-09-07 17:30:52.802528
1178,16,2015-09-04 07:20:00,2015-09-04 08:54:00,,,f,2015-09-07 17:42:11.2677,2015-09-07 17:42:11.2677
1179,2,2015-09-10 07:55:00,2015-09-10 09:50:00,,,f,2015-09-11 16:22:01.087248,2015-09-11 16:22:01.087248
1180,11,2015-04-01 07:30:00,2015-04-01 08:30:00,,,f,2015-09-12 13:46:12.384184,2015-09-12 13:46:12.384184
1181,5,2015-04-06 07:40:00,2015-04-06 10:00:00,,,f,2015-09-12 14:33:53.191948,2015-09-12 14:33:53.191948
1182,2,2015-01-28 09:30:00,2015-01-28 10:30:00,,,f,2015-09-12 15:40:44.439547,2015-09-12 15:40:44.439547
1183,2,2015-06-05 08:00:00,2015-06-05 09:15:00,,,f,2015-09-12 16:09:50.640402,2015-09-12 16:09:50.640402
1184,4,2015-05-07 07:37:00,2015-05-07 09:36:00,,,f,2015-09-12 16:44:40.208704,2015-09-12 16:44:40.208704
1185,6,2015-06-10 07:00:00,2015-06-10 08:35:00,,,f,2015-09-12 18:12:05.044291,2015-09-12 18:12:05.044291
1186,11,2015-05-12 07:45:00,2015-05-12 09:50:00,,,f,2015-09-12 18:26:08.358326,2015-09-12 18:26:08.358326
1187,10,2015-06-15 07:55:00,2015-06-15 09:20:00,,,f,2015-09-12 18:34:23.903074,2015-09-12 18:34:23.903074
1188,17,2015-06-22 07:55:00,2015-06-22 09:37:00,,,f,2015-09-12 18:38:31.446114,2015-09-12 18:38:31.446114
1189,8,2015-05-29 07:30:00,2015-05-29 09:05:00,,,f,2015-09-12 18:45:00.144681,2015-09-12 18:45:00.144681
1190,17,2015-07-08 08:15:00,2015-07-08 09:30:00,,,f,2015-09-12 18:50:01.540573,2015-09-12 18:50:01.540573
1191,2,2015-07-09 08:10:00,2015-07-09 10:00:00,,,f,2015-09-13 13:22:11.065348,2015-09-13 13:22:11.065348
1192,9,2015-08-19 07:45:00,2015-08-19 09:50:00,,,f,2015-09-13 14:00:32.983191,2015-09-13 14:00:32.983191
1193,11,2015-06-09 07:50:00,2015-06-09 09:20:00,,,f,2015-09-28 19:16:18.777388,2015-09-28 19:16:18.777388
1194,8,2015-06-25 07:15:00,2015-06-25 09:15:00,,,f,2015-10-07 12:00:05.753439,2015-10-07 12:00:05.753439
1195,8,2015-07-31 07:15:00,2015-07-31 09:00:00,,,f,2015-10-07 12:08:01.313826,2015-10-07 12:08:01.313826
1196,5,2015-08-07 07:45:00,2015-08-07 09:30:00,,,f,2015-10-07 12:18:42.969707,2015-10-07 12:18:42.969707
1197,10,2015-08-10 08:15:00,2015-08-10 09:30:00,,,f,2015-10-07 12:32:15.121461,2015-10-07 12:32:15.121461
1198,5,2015-06-04 08:05:00,2015-06-04 10:04:00,2,18,f,2015-11-12 13:16:05.976965,2015-11-12 13:16:05.976965
1199,16,2015-06-26 07:25:00,2015-06-26 08:55:00,2,16,f,2015-11-12 14:11:44.896569,2015-11-12 14:11:44.896569
1200,9,2015-06-30 07:27:00,2015-06-30 07:27:00,2,16,f,2015-11-13 10:51:27.174372,2015-11-13 10:51:27.174372
1201,15,2015-07-10 08:30:00,2015-07-10 09:45:00,,,f,2015-11-13 11:04:13.308219,2015-11-13 11:04:13.308219
1202,7,2015-07-14 07:40:00,2015-07-14 09:00:00,,,f,2015-11-13 11:24:06.731224,2015-11-13 11:24:06.731224
1203,4,2015-07-16 07:45:00,2015-07-16 09:00:00,2,16,f,2015-11-13 11:57:16.018906,2015-11-13 11:57:16.018906
1204,6,2015-09-11 07:00:00,2015-09-11 08:30:00,,16,f,2015-11-13 12:21:24.743877,2015-11-13 12:26:43.109994
1205,10,2015-09-16 08:30:00,2015-09-16 09:40:00,4,16,f,2015-11-13 12:33:24.356343,2015-11-13 12:33:24.356343
1206,17,2015-09-16 08:20:00,2015-09-16 09:05:00,5,,f,2015-11-13 12:39:20.843368,2015-11-13 12:39:20.843368
1207,15,2015-09-18 08:45:00,2015-09-18 09:45:00,,,f,2015-11-13 12:58:19.985932,2015-11-13 12:58:19.985932
1208,9,2015-09-20 08:00:00,2015-09-20 09:30:00,,,f,2015-11-13 14:00:31.977484,2015-11-13 14:00:31.977484
1209,7,2015-09-24 07:10:00,2015-09-24 08:55:00,2,16,f,2015-11-13 14:17:38.596797,2015-11-13 14:17:38.596797
1210,5,2015-09-24 07:25:00,2015-09-24 09:25:00,,,f,2015-11-16 09:06:55.078975,2015-11-16 09:06:55.078975
1211,8,2015-09-25 07:35:00,2015-09-25 09:20:00,,,f,2015-11-16 09:38:29.062024,2015-11-16 09:38:29.062024
1213,4,2015-09-30 07:50:00,2015-09-30 09:50:00,2,,f,2015-11-16 10:24:16.348219,2015-11-16 10:24:16.348219
1214,15,2015-10-08 07:37:00,2015-10-08 08:45:00,,,f,2015-11-16 10:47:16.639938,2015-11-16 10:47:16.639938
1216,11,2015-10-09 07:45:00,2015-10-09 09:10:00,2,16,f,2015-11-16 11:32:45.982486,2015-11-16 11:32:45.982486
1217,7,2015-10-22 07:00:00,2015-10-22 09:20:00,,,f,2015-11-16 11:52:44.981171,2015-11-16 11:52:44.981171
1218,8,2015-10-23 08:00:00,2015-10-23 09:55:00,2,18,f,2015-11-16 12:00:22.4486,2015-11-16 12:00:22.4486
1219,6,2015-10-23 08:00:00,2015-10-23 10:00:00,,,f,2015-11-16 12:39:04.474424,2015-11-16 12:39:04.474424
1220,2,2015-10-27 08:50:00,2015-10-27 10:50:00,,20,f,2015-11-16 13:07:09.065609,2015-11-16 13:07:09.065609
1221,17,2015-10-27 08:20:00,2015-10-27 09:15:00,,,f,2015-11-16 13:12:12.592325,2015-11-16 13:12:12.592325
1222,4,2015-10-30 09:00:00,2015-10-30 11:05:00,,,f,2015-11-16 13:35:19.002454,2015-11-16 13:35:19.002454
1223,10,2015-10-30 08:50:00,2015-10-30 10:25:00,2,16,f,2015-11-16 14:46:34.294433,2015-11-16 14:46:34.294433
1224,11,2015-11-04 08:15:00,2015-11-04 09:50:00,,,f,2015-11-16 15:09:40.209257,2015-11-16 15:09:40.209257
1225,17,2015-11-10 09:00:00,2015-11-10 10:00:00,2,16,f,2015-11-16 15:14:33.629446,2015-11-16 15:14:33.629446
1212,3,2015-09-29 07:40:00,2015-08-29 09:25:00,,,f,2015-11-16 09:53:55.999986,2015-11-16 15:15:14.867478
1215,3,2015-10-09 07:12:00,2015-10-09 09:37:00,,,f,2015-11-16 11:11:18.130526,2015-11-16 15:16:54.248394
1226,13,2015-03-10 07:50:00,2015-03-10 09:30:00,4,,f,2015-12-01 09:03:35.051337,2015-12-01 09:03:35.051337
1227,13,2015-04-09 07:03:00,2015-04-09 08:40:00,4,,f,2015-12-01 10:26:11.65135,2015-12-01 10:26:11.65135
1228,13,2015-05-09 07:00:00,2015-05-09 08:30:00,4,,f,2015-12-01 10:42:04.724578,2015-12-01 10:42:04.724578
1229,13,2015-06-10 07:00:00,2015-06-10 08:50:00,2,,f,2015-12-01 11:40:27.60234,2015-12-01 11:40:27.60234
1230,13,2015-07-12 07:00:00,2015-07-12 08:50:00,4,,f,2015-12-01 12:05:53.35763,2015-12-01 12:05:53.35763
1231,13,2015-08-10 06:30:00,2015-08-10 08:10:00,4,,f,2015-12-01 12:33:32.429531,2015-12-01 12:33:32.429531
1232,13,2015-09-30 06:40:00,2015-09-30 08:00:00,,,f,2015-12-01 13:06:53.82253,2015-12-01 13:06:53.82253
1233,13,2015-10-15 06:40:00,2015-10-15 08:07:00,,,f,2015-12-01 13:46:35.613861,2015-12-01 13:46:35.613861
1234,13,2015-11-21 07:40:00,2015-12-21 09:00:00,,,f,2015-12-01 14:07:43.242247,2015-12-01 14:07:43.242247
1235,14,2015-03-15 08:00:00,2015-03-15 09:20:00,,,f,2015-12-02 08:26:31.835331,2015-12-02 08:26:31.835331
1236,14,2015-04-10 07:00:00,2015-04-10 08:50:00,,,f,2015-12-02 08:45:42.952597,2015-12-02 08:45:42.952597
1237,14,2015-05-15 07:10:00,2015-05-15 09:00:00,,,f,2015-12-02 09:14:01.798381,2015-12-02 09:14:01.798381
1238,14,2015-06-24 07:15:00,2015-06-24 09:00:00,4,,f,2015-12-02 09:51:54.87064,2015-12-02 09:51:54.87064
1239,14,2015-07-15 06:51:00,2015-07-15 09:51:00,4,,f,2015-12-02 11:30:37.443767,2015-12-02 11:30:37.443767
1240,14,2015-09-20 07:00:00,2015-09-20 08:20:00,4,,f,2015-12-02 12:00:52.678203,2015-12-02 12:00:52.678203
1241,14,2015-10-18 07:01:00,2015-10-18 08:01:00,,,f,2015-12-02 12:10:38.971385,2015-12-02 12:10:38.971385
1242,14,2015-11-18 08:10:00,2015-11-18 09:00:00,4,,f,2015-12-02 12:23:38.38938,2015-12-02 12:23:38.38938
1243,12,2015-01-15 07:40:00,2015-01-15 09:20:00,,,f,2015-12-02 13:16:59.832301,2015-12-02 13:16:59.832301
1244,12,2015-02-10 07:40:00,2015-02-10 09:10:00,3,,f,2015-12-02 13:55:22.305458,2015-12-02 13:55:22.305458
1245,12,2015-03-16 07:30:00,2015-03-16 09:40:00,3,,f,2015-12-03 08:02:36.987587,2015-12-03 08:02:36.987587
1246,12,2015-04-08 06:40:00,2015-04-08 08:30:00,4,,f,2015-12-03 10:04:00.741464,2015-12-03 10:04:00.741464
1248,12,2015-06-08 06:30:00,2015-06-08 08:40:00,3,,f,2015-12-03 11:14:01.272542,2015-12-03 11:14:01.272542
