id,specie,numero,distancia,desplazamiento,loc,date,year,nombre
40839,Phylloscopus bonelli,1,1320,0,CAN,2017-05-25,2017,Robledal de Cáñar
40840,Lullula arborea,1,1180,10,CAN,2017-05-25,2017,Robledal de Cáñar
40841,Parus major,1,1115,0,CAN,2017-05-25,2017,Robledal de Cáñar
40842,Cyanistes caeruleus,1,1990,0,CAN,2017-05-25,2017,Robledal de Cáñar
40843,Cyanistes caeruleus,4,1220,0,CAN,2017-05-25,2017,Robledal de Cáñar
40844,Cyanistes caeruleus,5,1310,0,CAN,2017-05-25,2017,Robledal de Cáñar
40845,Cyanistes caeruleus,3,1170,10,CAN,2017-05-25,2017,Robledal de Cáñar
40846,Cyanistes caeruleus,3,980,0,CAN,2017-05-25,2017,Robledal de Cáñar
40847,Emberiza cia,2,1753,10,CAN,2017-05-25,2017,Robledal de Cáñar
40848,Sitta europaea,1,2210,10,CAN,2017-05-25,2017,Robledal de Cáñar
40849,Cyanistes caeruleus,2,1110,10,CAN,2017-05-25,2017,Robledal de Cáñar
40850,Sitta europaea,2,1005,0,CAN,2017-05-25,2017,Robledal de Cáñar
40851,Sitta europaea,1,1410,10,CAN,2017-05-25,2017,Robledal de Cáñar
40852,Cyanistes caeruleus,2,1530,10,CAN,2017-05-25,2017,Robledal de Cáñar
40853,Sitta europaea,1,1690,10,CAN,2017-05-25,2017,Robledal de Cáñar
40933,Parus major,1,113,30,CAM,2017-05-23,2017,Dehesa del Camarate
40934,Troglodytes troglodytes,1,2027,0,CAM,2017-05-23,2017,Dehesa del Camarate
40935,Phylloscopus bonelli,1,881,30,CAM,2017-05-23,2017,Dehesa del Camarate
40936,Erithacus rubecula,1,5,10,CAM,2017-05-23,2017,Dehesa del Camarate
40937,Fringilla coelebs,1,2037,30,CAM,2017-05-23,2017,Dehesa del Camarate
40938,Turdus merula,1,1083,0,CAM,2017-05-23,2017,Dehesa del Camarate
40939,Sylvia atricapilla,1,2041,30,CAM,2017-05-23,2017,Dehesa del Camarate
40940,Cyanistes caeruleus,1,1043,30,CAM,2017-05-23,2017,Dehesa del Camarate
40941,Sylvia atricapilla,1,2019,10,CAM,2017-05-23,2017,Dehesa del Camarate
40942,Cyanistes caeruleus,2,1090,30,CAM,2017-05-23,2017,Dehesa del Camarate
40943,Erithacus rubecula,2,2017,0,CAM,2017-05-23,2017,Dehesa del Camarate
40944,Erithacus rubecula,1,2019,0,CAM,2017-05-23,2017,Dehesa del Camarate
40945,Sylvia atricapilla,2,2011,30,CAM,2017-05-23,2017,Dehesa del Camarate
40946,Fringilla coelebs,1,1079,0,CAM,2017-05-23,2017,Dehesa del Camarate
40947,Erithacus rubecula,1,1098,0,CAM,2017-05-23,2017,Dehesa del Camarate
40948,Sitta europaea,1,138,30,CAM,2017-05-23,2017,Dehesa del Camarate
40949,Sylvia atricapilla,1,1017,30,CAM,2017-05-23,2017,Dehesa del Camarate
40950,Sylvia atricapilla,1,2027,10,CAM,2017-05-23,2017,Dehesa del Camarate
40951,Cyanistes caeruleus,1,86,10,CAM,2017-05-23,2017,Dehesa del Camarate
40952,Cyanistes caeruleus,2,95,10,CAM,2017-05-23,2017,Dehesa del Camarate
40953,Sylvia atricapilla,1,2030,0,CAM,2017-05-23,2017,Dehesa del Camarate
40954,Phylloscopus bonelli,1,1010,30,CAM,2017-05-23,2017,Dehesa del Camarate
40955,Erithacus rubecula,1,20,0,CAM,2017-05-23,2017,Dehesa del Camarate
40956,Phylloscopus bonelli,1,881,30,CAM,2017-05-23,2017,Dehesa del Camarate
40957,Cyanistes caeruleus,1,241,10,CAM,2017-05-23,2017,Dehesa del Camarate
40958,Parus major,1,1031,30,CAM,2017-05-23,2017,Dehesa del Camarate
40959,Cyanistes caeruleus,2,2002,10,CAM,2017-05-23,2017,Dehesa del Camarate
40960,Fringilla coelebs,1,20,30,CAM,2017-05-23,2017,Dehesa del Camarate
40961,Fringilla coelebs,1,747,30,CAM,2017-05-23,2017,Dehesa del Camarate
40962,Sylvia atricapilla,2,1097,10,CAM,2017-05-23,2017,Dehesa del Camarate
40963,Sylvia atricapilla,1,2006,10,CAM,2017-05-23,2017,Dehesa del Camarate
40964,Sylvia,1,1016,0,CAM,2017-05-23,2017,Dehesa del Camarate
40965,Sylvia atricapilla,1,1079,30,CAM,2017-05-23,2017,Dehesa del Camarate
40966,Parus major,1,140,0,CAM,2017-05-23,2017,Dehesa del Camarate
40967,Phylloscopus bonelli,1,978,30,CAM,2017-05-23,2017,Dehesa del Camarate
40968,Turdus merula,1,325,30,CAM,2017-05-23,2017,Dehesa del Camarate
40969,Aegithalos caudatus,4,1096,10,CAM,2017-05-23,2017,Dehesa del Camarate
40970,Fringilla coelebs,1,2007,10,CAM,2017-05-23,2017,Dehesa del Camarate
40971,Erithacus rubecula,1,1036,10,CAM,2017-05-23,2017,Dehesa del Camarate
40972,Cyanistes caeruleus,1,1064,0,CAM,2017-05-23,2017,Dehesa del Camarate
40973,Cyanistes caeruleus,2,670,10,CAM,2017-05-23,2017,Dehesa del Camarate
40974,Fringilla coelebs,2,1021,30,CAM,2017-05-23,2017,Dehesa del Camarate
40975,Phylloscopus bonelli,1,2006,30,CAM,2017-05-23,2017,Dehesa del Camarate
40976,Parus major,1,2007,30,CAM,2017-05-23,2017,Dehesa del Camarate
40977,Sylvia atricapilla,1,1045,10,CAM,2017-05-23,2017,Dehesa del Camarate
40978,Erithacus rubecula,4,1069,10,CAM,2017-05-23,2017,Dehesa del Camarate
40979,Phylloscopus bonelli,1,2020,30,CAM,2017-05-23,2017,Dehesa del Camarate
40980,Sylvia cantillans,2,2017,10,CAM,2017-05-23,2017,Dehesa del Camarate
40981,Fringilla coelebs,1,325,10,CAM,2017-05-23,2017,Dehesa del Camarate
40982,Fringilla coelebs,2,470,30,CAM,2017-05-23,2017,Dehesa del Camarate
40983,Regulus ignicapillus,1,354,30,CAM,2017-05-23,2017,Dehesa del Camarate
40984,Parus major,1,1023,10,CAM,2017-05-23,2017,Dehesa del Camarate
40985,Erithacus rubecula,1,1055,10,CAM,2017-05-23,2017,Dehesa del Camarate
40986,Cyanistes caeruleus,1,840,10,CAM,2017-05-23,2017,Dehesa del Camarate
40987,Parus major,1,287,0,CAM,2017-05-23,2017,Dehesa del Camarate
40988,Sylvia atricapilla,2,1095,10,CAM,2017-05-23,2017,Dehesa del Camarate
40989,Sylvia atricapilla,2,1022,10,CAM,2017-05-23,2017,Dehesa del Camarate
40990,Fringilla coelebs,2,670,30,CAM,2017-05-23,2017,Dehesa del Camarate
40991,Sylvia atricapilla,1,1028,0,CAM,2017-05-23,2017,Dehesa del Camarate
40992,Sylvia atricapilla,1,1069,0,CAM,2017-05-23,2017,Dehesa del Camarate
40993,Sylvia atricapilla,1,2033,0,CAM,2017-05-23,2017,Dehesa del Camarate
40994,Fringilla coelebs,1,2002,30,CAM,2017-05-23,2017,Dehesa del Camarate
40995,Phylloscopus bonelli,1,131,30,CAM,2017-05-23,2017,Dehesa del Camarate
40996,Sylvia atricapilla,1,1083,0,CAM,2017-05-23,2017,Dehesa del Camarate
40997,Erithacus rubecula,1,1084,0,CAM,2017-05-23,2017,Dehesa del Camarate
40998,Phylloscopus bonelli,1,2012,30,CAM,2017-05-23,2017,Dehesa del Camarate
40999,Parus major,1,2040,30,CAM,2017-05-23,2017,Dehesa del Camarate
41000,Phylloscopus bonelli,1,776,30,CAM,2017-05-23,2017,Dehesa del Camarate
41001,Sylvia atricapilla,1,1088,0,CAM,2017-05-23,2017,Dehesa del Camarate
41002,Cyanistes caeruleus,2,410,0,CAM,2017-05-23,2017,Dehesa del Camarate
41003,Phylloscopus bonelli,1,1054,30,CAM,2017-05-23,2017,Dehesa del Camarate
41004,Fringilla coelebs,1,1061,0,CAM,2017-05-23,2017,Dehesa del Camarate
41005,Erithacus rubecula,1,2002,0,CAM,2017-05-23,2017,Dehesa del Camarate
41006,Cyanistes caeruleus,1,1010,30,CAM,2017-05-23,2017,Dehesa del Camarate
41007,Cyanistes caeruleus,1,670,10,CAM,2017-05-23,2017,Dehesa del Camarate
41008,Cyanistes caeruleus,2,353,30,CAM,2017-05-23,2017,Dehesa del Camarate
41009,Cyanistes caeruleus,1,708,10,CAM,2017-05-23,2017,Dehesa del Camarate
41010,Cyanistes caeruleus,1,1022,10,CAM,2017-05-23,2017,Dehesa del Camarate
41011,Fringilla coelebs,2,1044,30,CAM,2017-05-23,2017,Dehesa del Camarate
41012,Cyanistes caeruleus,1,396,30,CAM,2017-05-23,2017,Dehesa del Camarate
41013,Cyanistes caeruleus,2,131,10,CAM,2017-05-23,2017,Dehesa del Camarate
41014,Parus major,1,296,0,DIL,2017-05-17,2017,Robledal de Dílar
41015,Phylloscopus bonelli,1,62,10,DIL,2017-05-17,2017,Robledal de Dílar
41016,Phylloscopus bonelli,1,504,10,DIL,2017-05-17,2017,Robledal de Dílar
41017,Erithacus rubecula,1,822,10,DIL,2017-05-17,2017,Robledal de Dílar
41018,Parus major,1,504,0,DIL,2017-05-17,2017,Robledal de Dílar
41019,Fringilla coelebs,1,703,30,DIL,2017-05-17,2017,Robledal de Dílar
41020,Cyanistes caeruleus,1,341,0,DIL,2017-05-17,2017,Robledal de Dílar
41021,Phylloscopus bonelli,1,784,0,DIL,2017-05-17,2017,Robledal de Dílar
41022,Erithacus rubecula,1,557,0,DIL,2017-05-17,2017,Robledal de Dílar
41023,Phylloscopus bonelli,1,965,0,DIL,2017-05-17,2017,Robledal de Dílar
41024,Fringilla coelebs,2,284,10,DIL,2017-05-17,2017,Robledal de Dílar
41025,Troglodytes troglodytes,1,894,0,DIL,2017-05-17,2017,Robledal de Dílar
41026,Troglodytes troglodytes,1,0,10,DIL,2017-05-17,2017,Robledal de Dílar
41027,Turdus merula,1,316,30,DIL,2017-05-17,2017,Robledal de Dílar
41028,Phylloscopus bonelli,1,557,0,DIL,2017-05-17,2017,Robledal de Dílar
41029,Erithacus rubecula,2,228,10,DIL,2017-05-17,2017,Robledal de Dílar
41030,Troglodytes troglodytes,1,557,0,DIL,2017-05-17,2017,Robledal de Dílar
41031,Troglodytes troglodytes,1,145,10,DIL,2017-05-17,2017,Robledal de Dílar
41032,Fringilla coelebs,3,1019,0,DIL,2017-05-17,2017,Robledal de Dílar
41033,Troglodytes troglodytes,1,176,0,DIL,2017-05-17,2017,Robledal de Dílar
41034,Parus major,1,703,10,DIL,2017-05-17,2017,Robledal de Dílar
41035,Fringilla coelebs,1,412,10,DIL,2017-05-17,2017,Robledal de Dílar
41036,Erithacus rubecula,1,1051,10,DIL,2017-05-17,2017,Robledal de Dílar
41037,Phylloscopus bonelli,1,316,10,DIL,2017-05-17,2017,Robledal de Dílar
41038,Sylvia cantillans,1,176,10,DIL,2017-05-17,2017,Robledal de Dílar
41039,Sylvia,1,610,0,DIL,2017-05-17,2017,Robledal de Dílar
41040,Troglodytes troglodytes,1,683,0,DIL,2017-05-17,2017,Robledal de Dílar
41041,Sylvia atricapilla,1,1019,0,DIL,2017-05-17,2017,Robledal de Dílar
41042,Turdus merula,1,545,10,DIL,2017-05-17,2017,Robledal de Dílar
41043,Parus major,1,1051,30,DIL,2017-05-17,2017,Robledal de Dílar
41044,Erithacus rubecula,1,896,0,DIL,2017-05-17,2017,Robledal de Dílar
41104,Sitta europaea,2,109,0,CAM,2017-04-27,2017,Dehesa del Camarate
41105,Erithacus rubecula,1,14,30,CAM,2017-04-27,2017,Dehesa del Camarate
41106,Erithacus rubecula,1,4,10,CAM,2017-04-27,2017,Dehesa del Camarate
41107,Erithacus rubecula,1,33,10,CAM,2017-04-27,2017,Dehesa del Camarate
41108,Cyanistes caeruleus,1,1,0,CAM,2017-04-27,2017,Dehesa del Camarate
41109,Cyanistes caeruleus,2,14,0,CAM,2017-04-27,2017,Dehesa del Camarate
41110,Parus major,2,110,30,CAM,2017-04-27,2017,Dehesa del Camarate
41111,Cyanistes caeruleus,1,109,30,CAM,2017-04-27,2017,Dehesa del Camarate
41112,Fringilla coelebs,1,109,0,CAM,2017-04-27,2017,Dehesa del Camarate
41113,Sitta europaea,1,1408,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41114,Sylvia undata,1,429,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41115,Fringilla coelebs,1,1533,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41116,Fringilla coelebs,2,2224,0,GEN,2017-12-04,2017,Cortijo del Hornillo
41117,Cyanistes caeruleus,2,1408,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41118,Emberiza cia,1,465,0,GEN,2017-12-04,2017,Cortijo del Hornillo
41119,Phoenicurus ochruros,1,419,0,GEN,2017-12-04,2017,Cortijo del Hornillo
41120,Emberiza cia,3,346,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41121,Phylloscopus collybita,1,1408,30,GEN,2017-12-04,2017,Cortijo del Hornillo
41122,Sylvia undata,1,2177,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41123,Turdus merula,1,2044,0,GEN,2017-12-04,2017,Cortijo del Hornillo
41124,Phylloscopus collybita,1,1408,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41125,Regulus ignicapillus,1,82,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41126,Turdus merula,1,2000,30,GEN,2017-12-04,2017,Cortijo del Hornillo
41127,Carduelis chloris,1,346,10,GEN,2017-12-04,2017,Cortijo del Hornillo
41128,Anthus campestris,5,2177,30,GEN,2017-12-04,2017,Cortijo del Hornillo
41129,Turdus merula,1,2177,30,GEN,2017-12-04,2017,Cortijo del Hornillo
41130,Aegithalos caudatus,1,885,30,GEN,2017-12-04,2017,Cortijo del Hornillo
41131,Fringilla coelebs,3,218,0,GEN,2017-12-04,2017,Cortijo del Hornillo
41132,Turdus viscivorus,1,1442,0,GEN,2017-12-04,2017,Cortijo del Hornillo
41133,Cyanistes caeruleus,1,1375,0,GEN,2017-12-04,2017,Cortijo del Hornillo
41271,Aegithalos caudatus,3,2125,0,GEN,2017-11-17,2017,Cortijo del Hornillo
41272,Phylloscopus bonelli,1,490,10,GEN,2017-11-17,2017,Cortijo del Hornillo
41273,Certhia brachydactyla,1,2125,10,GEN,2017-11-17,2017,Cortijo del Hornillo
41274,Prunella collaris,4,520,10,GEN,2017-11-17,2017,Cortijo del Hornillo
41275,Fringilla coelebs,1,200,30,GEN,2017-11-17,2017,Cortijo del Hornillo
41276,Cyanistes caeruleus,1,1075,30,GEN,2017-11-17,2017,Cortijo del Hornillo
41277,Fringilla coelebs,1,65,30,GEN,2017-11-17,2017,Cortijo del Hornillo
41278,Sitta europaea,2,2125,10,GEN,2017-11-17,2017,Cortijo del Hornillo
41279,Turdus torquatus,1,800,10,GEN,2017-11-17,2017,Cortijo del Hornillo
41322,Phylloscopus,2,608,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41323,Phylloscopus,1,1050,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41324,Fringilla coelebs,1,111,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41325,Phoenicurus ochruros,1,526,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41326,Fringilla coelebs,1,861,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41327,Emberiza cia,1,1205,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41328,Turdus torquatus,4,394,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41329,Fringilla coelebs,5,360,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41330,Turdus viscivorus,2,214,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41331,Fringilla coelebs,1,526,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41332,Fringilla coelebs,2,394,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41333,Emberiza cia,4,423,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41334,Phoenicurus ochruros,1,526,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41335,Emberiza cia,1,1205,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41336,Fringilla coelebs,1,52,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41337,Lanius excubitor,1,320,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41338,Cyanistes caeruleus,1,608,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41339,Phoenicurus ochruros,1,394,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41340,Regulus ignicapillus,3,597,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41341,Emberiza cirlus,1,573,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41342,Aegithalos caudatus,8,1178,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41343,Periparus ater,1,52,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41344,Emberiza cia,1,1205,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41345,Garrulus glandarius,8,1143,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41346,Saxicola torquata,1,360,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41347,Cyanistes caeruleus,2,52,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41348,Phoenicurus ochruros,1,423,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41349,Turdus torquatus,1,1143,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41350,Fringilla coelebs,1,304,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41351,Aegithalos caudatus,8,1178,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41352,Emberiza cia,3,360,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41353,Phylloscopus,2,2500,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41354,Erithacus rubecula,1,1763,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41355,Aegithalos caudatus,2,2450,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41356,Phylloscopus,2,2450,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41357,Turdus viscivorus,3,2360,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41358,Turdus viscivorus,1,2300,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41359,Phylloscopus,1,1932,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41360,Fringilla coelebs,6,1820,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41361,Erithacus rubecula,1,1558,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41362,Garrulus glandarius,1,1953,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41363,Turdus torquatus,2,1953,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41364,Cyanistes caeruleus,1,1732,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41365,Phoenicurus ochruros,1,2003,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41366,Cyanistes caeruleus,1,1953,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41367,Erithacus rubecula,1,1840,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41368,Emberiza cia,1,1932,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41369,Emberiza cia,2,1458,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41370,Turdus merula,2,1425,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41371,Phylloscopus,1,2065,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41372,Lanius excubitor,3,2300,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41373,Emberiza cia,1,1900,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41374,Turdus merula,1,1840,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41375,Sylvia undata,1,2347,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41376,Turdus merula,1,2065,30,GEN,2017-10-27,2017,Cortijo del Hornillo
41377,Turdus torquatus,2,1788,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41378,Cyanistes caeruleus,2,1458,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41379,Phylloscopus,2,1458,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41380,Periparus ater,2,1820,10,GEN,2017-10-27,2017,Cortijo del Hornillo
41381,Erithacus rubecula,1,1458,0,GEN,2017-10-27,2017,Cortijo del Hornillo
41456,Fringilla coelebs,1,2108,10,CAM,2017-03-22,2017,Dehesa del Camarate
41457,Erithacus rubecula,1,2116,0,CAM,2017-03-22,2017,Dehesa del Camarate
41458,Cyanistes caeruleus,1,1193,0,CAM,2017-03-22,2017,Dehesa del Camarate
41459,Cyanistes caeruleus,1,88,0,CAM,2017-03-22,2017,Dehesa del Camarate
41460,Turdus viscivorus,2,725,30,CAM,2017-03-22,2017,Dehesa del Camarate
41461,Cyanistes caeruleus,1,673,10,CAM,2017-03-22,2017,Dehesa del Camarate
41462,Cyanistes caeruleus,2,631,0,CAM,2017-03-22,2017,Dehesa del Camarate
41463,Certhia brachydactyla,1,470,10,CAM,2017-03-22,2017,Dehesa del Camarate
41464,Fringilla coelebs,2,778,30,CAM,2017-03-22,2017,Dehesa del Camarate
41465,Cyanistes caeruleus,1,1125,10,CAM,2017-03-22,2017,Dehesa del Camarate
41466,Erithacus rubecula,1,47,10,CAM,2017-03-22,2017,Dehesa del Camarate
41467,Sitta europaea,1,432,30,CAM,2017-03-22,2017,Dehesa del Camarate
41468,Turdus merula,1,1126,0,CAM,2017-03-22,2017,Dehesa del Camarate
41469,Sylvia atricapilla,2,2102,0,CAM,2017-03-22,2017,Dehesa del Camarate
41470,Cyanistes caeruleus,2,2118,0,CAM,2017-03-22,2017,Dehesa del Camarate
41471,Turdus merula,1,2141,0,CAM,2017-03-22,2017,Dehesa del Camarate
41472,Aegithalos caudatus,4,2133,0,CAM,2017-03-22,2017,Dehesa del Camarate
41473,Cyanistes caeruleus,1,345,0,CAM,2017-03-22,2017,Dehesa del Camarate
41474,Cyanistes caeruleus,1,778,30,CAM,2017-03-22,2017,Dehesa del Camarate
41475,Parus major,1,553,0,CAM,2017-03-22,2017,Dehesa del Camarate
41476,Cyanistes caeruleus,1,47,0,CAM,2017-03-22,2017,Dehesa del Camarate
41477,Fringilla coelebs,1,1173,30,CAM,2017-03-22,2017,Dehesa del Camarate
41478,Turdus viscivorus,2,1180,10,CAM,2017-03-22,2017,Dehesa del Camarate
41479,Fringilla coelebs,1,1193,0,CAM,2017-03-22,2017,Dehesa del Camarate
41480,Erithacus rubecula,1,88,0,CAM,2017-03-22,2017,Dehesa del Camarate
41481,Parus major,1,253,30,CAM,2017-03-22,2017,Dehesa del Camarate
41482,Cyanistes caeruleus,2,475,10,CAM,2017-03-22,2017,Dehesa del Camarate
41483,Cyanistes caeruleus,2,175,10,CAM,2017-03-22,2017,Dehesa del Camarate
41484,Fringilla coelebs,1,2118,10,CAM,2017-03-22,2017,Dehesa del Camarate
41485,Parus major,2,470,10,CAM,2017-03-22,2017,Dehesa del Camarate
41486,Erithacus rubecula,1,1194,30,CAM,2017-03-22,2017,Dehesa del Camarate
41487,Parus major,1,720,10,CAM,2017-03-22,2017,Dehesa del Camarate
41488,Cyanistes caeruleus,2,871,10,CAM,2017-03-22,2017,Dehesa del Camarate
41489,Parus major,2,2133,0,CAM,2017-03-22,2017,Dehesa del Camarate
41490,Fringilla coelebs,1,177,0,CAM,2017-03-22,2017,Dehesa del Camarate
41491,Fringilla coelebs,1,553,10,CAM,2017-03-22,2017,Dehesa del Camarate
41492,Cyanistes caeruleus,1,1140,0,CAM,2017-03-22,2017,Dehesa del Camarate
41493,Cyanistes caeruleus,1,1187,30,CAM,2017-03-22,2017,Dehesa del Camarate
41494,Erithacus rubecula,1,1105,30,CAM,2017-03-22,2017,Dehesa del Camarate
41495,Cyanistes caeruleus,1,1108,0,CAM,2017-03-22,2017,Dehesa del Camarate
41496,Fringilla coelebs,1,1187,30,CAM,2017-03-22,2017,Dehesa del Camarate
41497,Erithacus rubecula,1,1179,0,CAM,2017-03-22,2017,Dehesa del Camarate
41498,Cyanistes caeruleus,1,1173,10,CAM,2017-03-22,2017,Dehesa del Camarate
41499,Cyanistes caeruleus,2,1131,0,CAM,2017-03-22,2017,Dehesa del Camarate
41500,Emberiza cia,2,2135,0,CAM,2017-03-22,2017,Dehesa del Camarate
41501,Erithacus rubecula,1,632,30,CAM,2017-03-22,2017,Dehesa del Camarate
41502,Cyanistes caeruleus,2,393,10,CAM,2017-03-22,2017,Dehesa del Camarate
41503,Cyanistes caeruleus,2,22,10,CAM,2017-03-22,2017,Dehesa del Camarate
41504,Cyanistes caeruleus,2,2111,30,CAM,2017-03-22,2017,Dehesa del Camarate
41505,Erithacus rubecula,1,1187,0,CAM,2017-03-22,2017,Dehesa del Camarate
41506,Turdus merula,1,1162,0,CAM,2017-03-22,2017,Dehesa del Camarate
41507,Regulus ignicapillus,2,2115,0,CAM,2017-03-22,2017,Dehesa del Camarate
41508,Cyanistes caeruleus,1,1122,10,CAM,2017-03-22,2017,Dehesa del Camarate
41509,Fringilla coelebs,1,2133,30,CAM,2017-03-22,2017,Dehesa del Camarate
41510,Emberiza cia,2,1103,10,CAM,2017-03-22,2017,Dehesa del Camarate
41511,Fringilla coelebs,1,1140,30,CAM,2017-03-22,2017,Dehesa del Camarate
41512,Cyanistes caeruleus,1,2115,30,CAM,2017-03-22,2017,Dehesa del Camarate
41513,Emberiza cirlus,1,280,0,CAM,2017-03-22,2017,Dehesa del Camarate
41514,Cyanistes caeruleus,1,15,10,CAM,2017-03-22,2017,Dehesa del Camarate
41515,Erithacus rubecula,1,2142,0,CAM,2017-03-22,2017,Dehesa del Camarate
41516,Cyanistes caeruleus,1,281,10,CAM,2017-03-22,2017,Dehesa del Camarate
41517,Cyanistes caeruleus,1,1102,30,CAM,2017-03-22,2017,Dehesa del Camarate
41518,Fringilla coelebs,1,164,30,CAM,2017-03-22,2017,Dehesa del Camarate
41519,Cyanistes caeruleus,2,2108,10,CAM,2017-03-22,2017,Dehesa del Camarate
41520,Regulus ignicapillus,4,1187,0,CAM,2017-03-22,2017,Dehesa del Camarate
41521,Parus major,1,2140,0,CAM,2017-03-22,2017,Dehesa del Camarate
41522,Parus major,1,777,0,CAM,2017-03-22,2017,Dehesa del Camarate
41523,Sitta europaea,1,1122,30,CAM,2017-03-22,2017,Dehesa del Camarate
41524,Cyanistes caeruleus,2,149,10,CAM,2017-03-22,2017,Dehesa del Camarate
41525,Erithacus rubecula,1,1139,0,CAM,2017-03-22,2017,Dehesa del Camarate
41526,Cyanistes caeruleus,2,253,0,CAM,2017-03-22,2017,Dehesa del Camarate
41527,Turdus viscivorus,3,177,30,CAM,2017-03-22,2017,Dehesa del Camarate
41528,Turdus viscivorus,1,149,10,CAM,2017-03-22,2017,Dehesa del Camarate
41580,Columba palumbus,1,1740,30,DIL,2017-02-27,2017,Robledal de Dílar
41581,Erithacus rubecula,1,1485,0,DIL,2017-02-27,2017,Robledal de Dílar
41582,Emberiza cia,1,2134,10,DIL,2017-02-27,2017,Robledal de Dílar
41583,Turdus viscivorus,1,763,10,DIL,2017-02-27,2017,Robledal de Dílar
41584,Picus viridis,1,2034,30,DIL,2017-02-27,2017,Robledal de Dílar
41585,Turdus merula,2,857,30,DIL,2017-02-27,2017,Robledal de Dílar
41586,Parus major,2,1956,10,DIL,2017-02-27,2017,Robledal de Dílar
